GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1400000US18089012300,18089012300,"Census Tract 123, Lake County, Indiana",3038,179,2859,135,2702,1,1,0,0,50
1400000US18089012400,18089012400,"Census Tract 124, Lake County, Indiana",4804,209,4595,168,4355,9,19,1,3,73
1400000US18089012500,18089012500,"Census Tract 125, Lake County, Indiana",5155,314,4841,289,4513,11,10,0,10,80
1400000US18089012600,18089012600,"Census Tract 126, Lake County, Indiana",2707,130,2577,154,2388,4,1,0,6,34
1400000US18089012700,18089012700,"Census Tract 127, Lake County, Indiana",3515,190,3325,196,3097,7,15,0,4,46
1400000US18089012800,18089012800,"Census Tract 128.00, Lake County, Indiana",2326,163,2163,30,2101,9,3,0,7,42
1400000US18089020100,18089020100,"Census Tract 201, Lake County, Indiana",4750,1788,2962,2703,192,11,32,2,5,32
1400000US18089020200,18089020200,"Census Tract 202, Lake County, Indiana",2513,849,1664,1567,67,8,12,0,1,14
1400000US18089020300,18089020300,"Census Tract 203, Lake County, Indiana",6601,3198,3403,2875,464,9,21,0,5,69
1400000US18089020400,18089020400,"Census Tract 204, Lake County, Indiana",5554,3566,1988,1300,669,11,11,0,9,55
1400000US18089020500,18089020500,"Census Tract 205, Lake County, Indiana",3984,2138,1846,844,960,3,4,1,3,58
1400000US18089020600,18089020600,"Census Tract 206, Lake County, Indiana",2255,411,1844,634,1209,5,6,0,0,25
1400000US18089020700,18089020700,"Census Tract 207, Lake County, Indiana",5183,1470,3713,1225,2401,5,20,2,9,120
1400000US18089020800,18089020800,"Census Tract 208, Lake County, Indiana",4455,704,3751,365,3371,9,4,0,3,49
1400000US18089020900,18089020900,"Census Tract 209, Lake County, Indiana",4375,886,3489,2018,999,4,403,0,8,80
1400000US18089021000,18089021000,"Census Tract 210, Lake County, Indiana",5183,1851,3332,2605,665,18,19,1,7,68
1400000US18089021100,18089021100,"Census Tract 211, Lake County, Indiana",3016,972,2044,1726,267,7,10,1,4,43
1400000US18089021300,18089021300,"Census Tract 213, Lake County, Indiana",3630,870,2760,1836,883,7,24,1,9,34
1400000US18089021400,18089021400,"Census Tract 214, Lake County, Indiana",5175,2033,3142,1808,1251,14,14,0,0,107
1400000US18089021500,18089021500,"Census Tract 215, Lake County, Indiana",2285,549,1736,1313,381,3,24,0,1,19
1400000US18089021600,18089021600,"Census Tract 216, Lake County, Indiana",2996,999,1997,1568,392,2,10,0,2,36
1400000US18089021700,18089021700,"Census Tract 217, Lake County, Indiana",4913,1491,3422,2361,987,6,23,1,7,84
1400000US18089021800,18089021800,"Census Tract 218, Lake County, Indiana",3696,831,2865,1771,994,4,25,0,6,103
1400000US18089021900,18089021900,"Census Tract 219, Lake County, Indiana",5184,1712,3472,2637,723,11,44,0,4,88
1400000US18089022000,18089022000,"Census Tract 220, Lake County, Indiana",5082,1245,3837,2378,1349,8,47,0,7,84
1400000US18089030100,18089030100,"Census Tract 301, Lake County, Indiana",1456,97,1359,3,1365,1,0,0,0,27
1400000US18089030200,18089030200,"Census Tract 302, Lake County, Indiana",1436,554,882,29,852,0,2,0,2,23
1400000US18089030300,18089030300,"Census Tract 303, Lake County, Indiana",2577,441,2136,73,2102,7,0,0,0,30
1400000US18089030400,18089030400,"Census Tract 304, Lake County, Indiana",3505,2475,1030,279,791,5,0,0,1,23
1400000US18089030500,18089030500,"Census Tract 305, Lake County, Indiana",4201,2777,1424,364,1093,6,5,0,4,16
1400000US18089030600,18089030600,"Census Tract 306, Lake County, Indiana",5052,3252,1800,802,1020,13,4,0,5,37
1400000US18089030700,18089030700,"Census Tract 307, Lake County, Indiana",2064,864,1200,154,1079,5,1,0,0,9
1400000US18089030800,18089030800,"Census Tract 308, Lake County, Indiana",4272,2581,1691,209,1573,6,8,3,3,20
1400000US18089030900,18089030900,"Census Tract 309, Lake County, Indiana",3575,1722,1853,190,1690,2,1,0,8,22
1400000US18089031000,18089031000,"Census Tract 310, Lake County, Indiana",1560,342,1218,37,1171,1,7,1,0,20
1400000US18089040100,18089040100,"Census Tract 401, Lake County, Indiana",1474,558,916,824,74,2,7,0,1,15
1400000US18089040200,18089040200,"Census Tract 402, Lake County, Indiana",3523,1478,2045,1909,100,7,22,0,1,32
1400000US18089040300,18089040300,"Census Tract 403, Lake County, Indiana",7895,922,6973,6176,373,14,291,0,13,110
1400000US18089040401,18089040401,"Census Tract 404.01, Lake County, Indiana",5208,546,4662,4334,142,2,138,1,5,45
1400000US18089040402,18089040402,"Census Tract 404.02, Lake County, Indiana",4533,329,4204,3291,195,8,645,0,10,58
1400000US18089040403,18089040403,"Census Tract 404.03, Lake County, Indiana",5967,613,5354,4888,111,5,295,1,4,53
1400000US18089040501,18089040501,"Census Tract 405.01, Lake County, Indiana",3623,497,3126,2507,430,0,122,0,3,67
1400000US18089040502,18089040502,"Census Tract 405.02, Lake County, Indiana",3519,385,3134,2789,211,3,96,0,0,36
1400000US18089040600,18089040600,"Census Tract 406, Lake County, Indiana",3759,534,3225,3040,94,8,48,0,5,38
1400000US18089040700,18089040700,"Census Tract 407, Lake County, Indiana",5031,631,4400,4140,161,6,37,0,2,63
1400000US18089040801,18089040801,"Census Tract 408.01, Lake County, Indiana",3888,498,3390,3264,68,4,24,0,3,31
1400000US18089040802,18089040802,"Census Tract 408.02, Lake County, Indiana",3907,502,3405,3299,33,3,44,1,2,30
1400000US18089040900,18089040900,"Census Tract 409, Lake County, Indiana",6604,802,5802,5535,145,12,54,0,2,66
1400000US18089041001,18089041001,"Census Tract 410.01, Lake County, Indiana",5525,679,4846,2247,2496,14,19,4,8,105
1400000US18089041002,18089041002,"Census Tract 410.02, Lake County, Indiana",4666,759,3907,3591,206,12,48,0,6,58
1400000US18089041100,18089041100,"Census Tract 411, Lake County, Indiana",2377,537,1840,1722,65,6,3,1,2,46
1400000US18089041200,18089041200,"Census Tract 412, Lake County, Indiana",2474,389,2085,1758,228,17,20,2,1,80
1400000US18089041302,18089041302,"Census Tract 413.02, Lake County, Indiana",2771,420,2351,2026,266,11,7,4,6,46
1400000US18089041400,18089041400,"Census Tract 414, Lake County, Indiana",2847,410,2437,2104,275,9,6,0,4,45
1400000US18089041500,18089041500,"Census Tract 415, Lake County, Indiana",1650,153,1497,389,1102,1,2,0,1,30
1400000US18089041600,18089041600,"Census Tract 416, Lake County, Indiana",4638,1190,3448,3163,154,17,23,0,5,111
1400000US18089041700,18089041700,"Census Tract 417, Lake County, Indiana",4625,1514,3111,2852,209,14,10,0,2,77
1400000US18089041800,18089041800,"Census Tract 418, Lake County, Indiana",6437,1563,4874,4589,175,14,27,0,2,82
1400000US18089041900,18089041900,"Census Tract 419, Lake County, Indiana",4912,619,4293,4146,70,15,30,0,2,35
1400000US18089042000,18089042000,"Census Tract 420, Lake County, Indiana",6568,722,5846,5385,342,9,49,1,0,68
1400000US18089042100,18089042100,"Census Tract 421, Lake County, Indiana",5547,961,4586,3906,516,29,54,0,12,92
1400000US18089042200,18089042200,"Census Tract 422, Lake County, Indiana",6591,991,5600,5266,270,15,15,1,2,56
1400000US18089042300,18089042300,"Census Tract 423, Lake County, Indiana",7248,1002,6246,4729,1232,16,151,1,7,133
1400000US18089042401,18089042401,"Census Tract 424.01, Lake County, Indiana",6444,782,5662,1785,3746,13,57,0,13,115
1400000US18089042402,18089042402,"Census Tract 424.02, Lake County, Indiana",7111,999,6112,2832,3118,11,44,3,10,142
1400000US18089042403,18089042403,"Census Tract 424.03, Lake County, Indiana",4189,411,3778,978,2715,8,23,0,3,87
1400000US18089042501,18089042501,"Census Tract 425.01, Lake County, Indiana",6217,1046,5171,3024,1940,4,81,0,16,153
1400000US18089042503,18089042503,"Census Tract 425.03, Lake County, Indiana",3132,401,2731,1469,1167,2,38,0,7,66
1400000US18089042504,18089042504,"Census Tract 425.04, Lake County, Indiana",7346,787,6559,4996,1309,6,150,0,20,92
1400000US18089042505,18089042505,"Census Tract 425.05, Lake County, Indiana",6203,624,5579,2681,2687,7,144,1,13,90
1400000US18089042602,18089042602,"Census Tract 426.02, Lake County, Indiana",6428,788,5640,4941,434,13,170,0,3,86
1400000US18089042605,18089042605,"Census Tract 426.05, Lake County, Indiana",7145,668,6477,6209,109,14,99,1,4,49
1400000US18089042606,18089042606,"Census Tract 426.06, Lake County, Indiana",3355,495,2860,2219,527,8,89,0,4,41
1400000US18089042607,18089042607,"Census Tract 426.07, Lake County, Indiana",7304,872,6432,6103,145,9,100,3,3,78
1400000US18089042608,18089042608,"Census Tract 426.08, Lake County, Indiana",4413,402,4011,3859,69,4,38,1,1,39
1400000US18089042609,18089042609,"Census Tract 426.09, Lake County, Indiana",8442,676,7766,7491,123,10,62,7,4,73
1400000US18089042702,18089042702,"Census Tract 427.02, Lake County, Indiana",5513,552,4961,4542,231,9,106,1,13,59
1400000US18089042703,18089042703,"Census Tract 427.03, Lake County, Indiana",4892,431,4461,3911,193,3,310,0,3,45
1400000US18089042704,18089042704,"Census Tract 427.04, Lake County, Indiana",4450,421,4029,3834,95,4,55,0,4,38
1400000US18089042801,18089042801,"Census Tract 428.01, Lake County, Indiana",9226,933,8293,7473,279,18,395,0,2,129
1400000US18089042802,18089042802,"Census Tract 428.02, Lake County, Indiana",5573,425,5148,4952,79,6,71,2,8,34
1400000US18089042901,18089042901,"Census Tract 429.01, Lake County, Indiana",6141,370,5771,5664,23,17,16,2,3,46
1400000US18089042902,18089042902,"Census Tract 429.02, Lake County, Indiana",6302,547,5755,5550,74,9,77,0,0,51
1400000US18089043001,18089043001,"Census Tract 430.01, Lake County, Indiana",4550,301,4249,4084,52,0,75,0,2,40
1400000US18089043002,18089043002,"Census Tract 430.02, Lake County, Indiana",5443,404,5039,4917,33,4,38,1,7,45
1400000US18089043101,18089043101,"Census Tract 431.01, Lake County, Indiana",2875,182,2693,2622,9,2,16,1,0,44
1400000US18089043102,18089043102,"Census Tract 431.02, Lake County, Indiana",7631,383,7248,7071,68,14,47,1,8,39
1400000US18089043201,18089043201,"Census Tract 432.01, Lake County, Indiana",3424,172,3252,3179,19,4,14,1,4,33
1400000US18089043202,18089043202,"Census Tract 432.02, Lake County, Indiana",7833,551,7282,6783,188,10,206,0,7,88
1400000US18089043300,18089043300,"Census Tract 433, Lake County, Indiana",10054,845,9209,8680,226,22,194,4,0,87
1400000US18089043401,18089043401,"Census Tract 434.01, Lake County, Indiana",6826,334,6492,6368,29,11,23,0,6,55
1400000US18089043403,18089043403,"Census Tract 434.03, Lake County, Indiana",6581,498,6083,5952,32,20,17,2,3,58
1400000US18089043404,18089043404,"Census Tract 434.04, Lake County, Indiana",1668,67,1601,1582,2,2,5,0,0,10
1400000US18089043405,18089043405,"Census Tract 434.05, Lake County, Indiana",5516,222,5294,5197,25,11,20,0,2,40
1400000US18089990000,18089990000,"Census Tract 9900, Lake County, Indiana",0,0,0,0,0,0,0,0,0,0
1400000US18111100400,18111100400,"Census Tract 1004, Newton County, Indiana",5977,234,5743,5650,20,17,16,0,0,41
1400000US18111100500,18111100500,"Census Tract 1005, Newton County, Indiana",3260,179,3081,3037,13,4,8,0,0,20
1400000US18111100600,18111100600,"Census Tract 1006, Newton County, Indiana",2706,145,2561,2518,9,11,3,2,3,16
1400000US18111100700,18111100700,"Census Tract 1007, Newton County, Indiana",2301,159,2142,2091,14,1,11,0,5,20
1400000US18127050101,18127050101,"Census Tract 501.01, Porter County, Indiana",9319,645,8674,8302,101,21,117,0,7,134
1400000US18127050103,18127050103,"Census Tract 501.03, Porter County, Indiana",8049,308,7741,7547,60,20,35,2,3,74
1400000US18127050202,18127050202,"Census Tract 502.02, Porter County, Indiana",6242,440,5802,5559,90,10,64,2,8,75
1400000US18127050203,18127050203,"Census Tract 502.03, Porter County, Indiana",6659,328,6331,6002,83,22,154,0,3,68
1400000US18127050300,18127050300,"Census Tract 503, Porter County, Indiana",6483,453,6030,5800,89,14,52,1,9,70
1400000US18127050402,18127050402,"Census Tract 504.02, Porter County, Indiana",7914,1208,6706,6135,368,23,69,4,3,112
1400000US18127050405,18127050405,"Census Tract 504.05, Porter County, Indiana",1110,36,1074,1035,12,1,14,0,0,12
1400000US18127050407,18127050407,"Census Tract 504.07, Porter County, Indiana",3735,450,3285,2856,343,10,19,2,8,61
1400000US18127050501,18127050501,"Census Tract 505.01, Porter County, Indiana",6150,964,5186,4692,336,23,31,0,3,113
1400000US18127050503,18127050503,"Census Tract 505.03, Porter County, Indiana",5214,512,4702,4462,160,8,15,0,13,54
1400000US18127050505,18127050505,"Census Tract 505.05, Porter County, Indiana",2469,260,2209,2102,52,2,14,1,4,42
1400000US18127050506,18127050506,"Census Tract 505.06, Porter County, Indiana",5641,945,4696,4214,341,14,78,0,5,62
1400000US18127050507,18127050507,"Census Tract 505.07, Porter County, Indiana",3973,672,3301,2549,644,11,35,1,9,77
1400000US18127050508,18127050508,"Census Tract 505.08, Porter County, Indiana",6071,1132,4939,4394,435,22,52,0,4,66
1400000US18127050509,18127050509,"Census Tract 505.09, Porter County, Indiana",4803,772,4031,3678,247,10,57,0,5,61
1400000US18127050602,18127050602,"Census Tract 506.02, Porter County, Indiana",4437,225,4212,4012,71,6,64,0,1,63
1400000US18127050603,18127050603,"Census Tract 506.03, Porter County, Indiana",3413,175,3238,3153,15,5,34,1,6,26
1400000US18127050604,18127050604,"Census Tract 506.04, Porter County, Indiana",8091,370,7721,7370,119,9,156,0,8,72
1400000US18127050702,18127050702,"Census Tract 507.02, Porter County, Indiana",8173,612,7561,6834,434,22,110,4,16,159
1400000US18127050703,18127050703,"Census Tract 507.03, Porter County, Indiana",3409,179,3230,3138,17,5,32,3,1,35
1400000US18127050704,18127050704,"Census Tract 507.04, Porter County, Indiana",4823,220,4603,4311,80,9,130,5,6,64
1400000US18127050800,18127050800,"Census Tract 508, Porter County, Indiana",6703,576,6127,5576,221,21,186,1,12,111
1400000US18127050900,18127050900,"Census Tract 509, Porter County, Indiana",4187,397,3790,3371,164,9,151,3,9,87
1400000US18127051002,18127051002,"Census Tract 510.02, Porter County, Indiana",8469,422,8047,7827,101,12,39,1,7,61
1400000US18127051005,18127051005,"Census Tract 510.05, Porter County, Indiana",4425,237,4188,3889,130,1,110,0,3,55
1400000US18127051006,18127051006,"Census Tract 510.06, Porter County, Indiana",4417,302,4115,3967,48,20,36,0,3,56
1400000US18127051007,18127051007,"Census Tract 510.07, Porter County, Indiana",7157,516,6641,6435,72,6,65,0,9,57
1400000US18127051008,18127051008,"Census Tract 510.08, Porter County, Indiana",2210,96,2114,2071,12,3,8,0,2,19
1400000US18127051101,18127051101,"Census Tract 511.01, Porter County, Indiana",6160,311,5849,5745,41,3,17,0,3,42
1400000US18127051102,18127051102,"Census Tract 511.02, Porter County, Indiana",4432,170,4262,4212,8,7,16,0,0,20
1400000US18127980001,18127980001,"Census Tract 9800.01, Porter County, Indiana",5,0,5,5,0,0,0,0,0,0
1400000US18127980002,18127980002,"Census Tract 9800.02, Porter County, Indiana",0,0,0,0,0,0,0,0,0,0
1400000US18127990000,18127990000,"Census Tract 9900, Porter County, Indiana",0,0,0,0,0,0,0,0,0,0
1400000US55059000100,55059000100,"Census Tract 1, Kenosha County, Wisconsin",5770,579,5191,4402,524,18,94,4,5,162
1400000US55059000300,55059000300,"Census Tract 3, Kenosha County, Wisconsin",4973,580,4393,3874,325,17,54,1,2,142
1400000US55059000400,55059000400,"Census Tract 4, Kenosha County, Wisconsin",3620,379,3241,3018,128,14,16,0,12,57
1400000US55059000500,55059000500,"Census Tract 5, Kenosha County, Wisconsin",5267,397,4870,4437,276,17,41,0,6,96
1400000US55059000601,55059000601,"Census Tract 6.01, Kenosha County, Wisconsin",6602,522,6080,5413,461,13,116,2,13,71
1400000US55059000602,55059000602,"Census Tract 6.02, Kenosha County, Wisconsin",7910,742,7168,6315,409,10,263,2,12,169
1400000US55059000700,55059000700,"Census Tract 7, Kenosha County, Wisconsin",5530,1597,3933,2505,1206,22,49,1,15,169
1400000US55059000800,55059000800,"Census Tract 8, Kenosha County, Wisconsin",2704,872,1832,1233,549,3,8,4,5,50
1400000US55059000900,55059000900,"Census Tract 9, Kenosha County, Wisconsin",4251,1588,2663,1766,738,21,3,0,4,165
1400000US55059001000,55059001000,"Census Tract 10, Kenosha County, Wisconsin",2313,290,2023,1453,455,6,42,2,4,68
1400000US55059001100,55059001100,"Census Tract 11, Kenosha County, Wisconsin",3219,1124,2095,1175,824,11,14,0,4,88
1400000US55059001200,55059001200,"Census Tract 12, Kenosha County, Wisconsin",4078,927,3151,2562,432,35,35,1,5,105
1400000US55059001300,55059001300,"Census Tract 13, Kenosha County, Wisconsin",4136,970,3166,2617,423,16,31,3,8,95
1400000US55059001400,55059001400,"Census Tract 14, Kenosha County, Wisconsin",7144,766,6378,5849,288,15,85,2,5,141
1400000US55059001500,55059001500,"Census Tract 15, Kenosha County, Wisconsin",3738,477,3261,2925,223,19,14,2,2,85
1400000US55059001600,55059001600,"Census Tract 16, Kenosha County, Wisconsin",3436,948,2488,1501,816,21,34,7,1,146
1400000US55059001700,55059001700,"Census Tract 17, Kenosha County, Wisconsin",2665,473,2192,1764,292,7,14,0,3,118
1400000US55059001800,55059001800,"Census Tract 18, Kenosha County, Wisconsin",2298,463,1835,1438,323,14,9,0,2,53
1400000US55059001900,55059001900,"Census Tract 19, Kenosha County, Wisconsin",2351,123,2228,2078,78,5,22,1,0,47
1400000US55059002000,55059002000,"Census Tract 20, Kenosha County, Wisconsin",5870,444,5426,5097,134,10,76,1,3,111
1400000US55059002100,55059002100,"Census Tract 21, Kenosha County, Wisconsin",5246,946,4300,3599,494,20,46,11,8,135
1400000US55059002200,55059002200,"Census Tract 22, Kenosha County, Wisconsin",3562,288,3274,3086,99,18,11,0,3,64
1400000US55059002300,55059002300,"Census Tract 23, Kenosha County, Wisconsin",5955,466,5489,5164,156,11,37,1,5,116
1400000US55059002400,55059002400,"Census Tract 24, Kenosha County, Wisconsin",4720,291,4429,4252,78,6,37,2,4,53
1400000US55059002500,55059002500,"Census Tract 25, Kenosha County, Wisconsin",3478,236,3242,3010,136,8,47,3,2,42
